id_usuario;followers
555358944; "417"
2983242147; "416"
827592675457171456; "415"
729914442; "415"
718105777458778112; "415"
4476727527; "414"
429977167; "414"
2704405526; "414"
3128029889; "413"
2611367182; "413"
888850527362183169; "412"
127909105; "412"
710508017486270464; "411"
55667707; "411"
59898260; "410"
2968952020; "410"
724440795768610820; "409"
4870734851; "409"
2951983415; "409"
872509692601303043; "408"
2450544330; "408"
1645823185; "408"
42354415; "406"
836240683811778560; "405"
1561669370; "405"
861686340999675904; "404"
705560912078438402; "404"
3786253882; "404"
16823692; "404"
123035526; "404"
2768245819; "403"
906338725633970177; "402"
797293429847977984; "402"
1708788416; "402"
91899715; "401"
3151621; "401"
2417612035; "401"
4229337132; "400"
296292298; "400"
815738688739086338; "399"
446427147; "399"
2416528088; "399"
906458396; "398"
475816707; "398"
4144935687; "398"
15821811; "398"
742737732913537024; "397"
315433824; "397"
35799475; "396"
3354269613; "396"
2307363164; "396"
89302966; "395"
2503648917; "395"
1511922000; "395"
817858902708617216; "393"
4915667878; "393"
965352190964654080; "392"
823551598689472512; "392"
40941787; "392"
3369853851; "392"
24735801; "392"
779732827915059201; "391"
3381834364; "391"
81022482; "390"
400179442; "390"
909834579728625664; "389"
39300744; "389"
172064852; "389"
40251236; "388"
206678960; "388"
57331167; "386"
146265569; "386"
57848231; "385"
3450762813; "382"
1018238652848181248; "382"
898079164150018048; "380"
2292688231; "380"
107444835; "380"
69454631; "379"
432668383; "379"
2532101791; "379"
139708818; "379"
62678336; "378"
5568532; "378"
334669361; "377"
76766800; "376"
75946968; "376"
58874754; "376"
3308860421; "376"
2691899881; "376"
843128509472104448; "375"
819220082345836544; "375"
760818682666909696; "375"
54013516; "374"
404916742; "374"
17601785; "374"
1276385070; "374"
888360304119304193; "373"
76508153; "373"
3389281402; "372"
2764781177; "372"
2463700922; "372"
60204798; "371"
2361318431; "371"
62165059; "370"
59144134; "370"
1007095759857123328; "370"
846791157300543490; "369"
700758859602788352; "369"
346248608; "369"
712060507533012993; "368"
1318254902; "368"
982729203031429127; "367"
3225379713; "366"
252310930; "366"
2327056883; "366"
3298453525; "365"
305180301; "365"
1100564694; "365"
1002716880; "365"
179168193; "364"
4056294736; "363"
2625867831; "363"
2367497452; "363"
2203678135; "363"
4838912099; "362"
299713232; "362"
265596397; "362"
1888846080; "362"
131963407; "362"
46311272; "361"
3081156426; "361"
80874491; "360"
2702970742; "360"
192773242; "359"
114807448; "357"
2476097576; "356"
58278052; "355"
50806524; "355"
285254601; "355"
3402062092; "354"
992705918759526400; "352"
256667212; "352"
713609458195308544; "351"
65083935; "351"
92127982; "349"
903045904915210240; "349"
803442042634436608; "349"
44192011; "349"
127613731; "349"
2768412871; "348"
12499282; "348"
2264504388; "347"
2184372676; "347"
88725307; "346"
774511511746318336; "346"
69331145; "346"
64179715; "346"
4875211397; "346"
3313827351; "346"
283601738; "346"
1663136455; "346"
242056517; "345"
349366300; "344"
32281133; "344"
3006751912; "344"
2695584632; "344"
2336217275; "344"
1562846598; "344"
3305156865; "343"
705062792005603328; "342"
3009001906; "342"
2980634662; "342"
259281636; "342"
15600774; "342"
3573268277; "339"
176454537; "338"
158097402; "338"
2485760209; "337"
881913152341987329; "336"
55071058; "336"
864645620895809536; "335"
714184444974862337; "335"
358199205; "335"
853676702148571137; "334"
195397548; "334"
885616558952914944; "333"
4129637009; "333"
2984747164; "333"
834109007430352896; "332"
822430868279087105; "332"
726526089435189249; "332"
64035985; "332"
195777756; "332"
990643791215366145; "330"
706237263987011584; "330"
578088310; "330"
3332257043; "330"
3340162671; "329"
312894852; "329"
1232061846; "329"
114777335; "329"
1008839581305856001; "329"
81166830; "328"
79527632; "328"
1369828014; "328"
856608317023678464; "327"
810643215183413248; "327"
3245645901; "327"
186649440; "326"
153926004; "326"
93466796; "325"
819329747196985344; "325"
67688092; "325"
35707858; "325"
3416247436; "324"
858183194784477184; "323"
4898619028; "323"
38183512; "323"
1051563204; "323"
754865951091355649; "321"
869343018; "320"
888375470147989504; "319"
4878447094; "319"
56524648; "318"
3052674703; "318"
517108890; "317"
2967248255; "317"
900059054155943936; "316"
39999897; "316"
380610688; "316"
3130788311; "316"
279281869; "315"
180058778; "315"
113039733; "315"
877671534101487616; "314"
80049208; "314"
723574700144779264; "314"
112885030; "314"
817365917684400129; "313"
61211128; "313"
38304765; "313"
167999129; "313"
16728524; "313"
132346136; "313"
3026656571; "312"
3005989545; "312"
2939831621; "312"
266610183; "312"
884747517027651585; "311"
3032815306; "311"
1003070955470630913; "311"
237962240; "310"
703337138792886272; "309"
58066660; "309"
2865798676; "309"
179366338; "309"
168007412; "309"
220396665; "308"
109034490; "308"
63892612; "307"
2268097640; "307"
721137616020770818; "306"
157685472; "306"
841366524396986376; "304"
2744816494; "304"
251265129; "304"
1294802088; "304"
3893580203; "303"
2413111502; "303"
54952438; "302"
45645338; "302"
4830103246; "301"
205664241; "301"
107977320; "301"
3981703534; "300"
3348075148; "300"
2337046285; "300"
19158251; "300"
535731253; "299"
231496309; "299"
984487164523278336; "298"
871578275843330050; "298"
82113311; "298"
57073095; "298"
3351291167; "298"
90860869; "297"
746433472303083520; "297"
711339028348604416; "297"
3410409515; "297"
298192415; "297"
910933369432788992; "296"
358247457; "295"
3392400520; "295"
2694123331; "295"
268576992; "295"
984600620010233856; "294"
84110246; "294"
3729672376; "294"
4307654596; "293"
2263411184; "293"
887081077923303428; "292"
713379630636470274; "292"
628867731; "292"
563806722; "292"
452319009; "292"
24550830; "292"
1618161704; "292"
317806504; "291"
3149044065; "291"
976207965320564738; "290"
830192783449288704; "290"
343565823; "290"
2899158509; "290"
743955932871331840; "289"
1576433935; "289"
128606211; "289"
323254149; "288"
16509593; "288"
934286251313844224; "287"
170783544; "287"
820109492901867521; "286"
76073810; "286"
723151406530592769; "286"
2544643076; "286"
49469076; "285"
381237016; "285"
805453178716164096; "284"
742051150661324802; "284"
1195566264; "284"
455852406; "283"
4221613000; "283"
749888285338722304; "281"
741101685792247808; "281"
57104082; "281"
545591286; "281"
110235800; "281"
760831493405114369; "280"
322780924; "280"
2560372508; "280"
2204066472; "280"
216125688; "280"
819286701763940352; "279"
2346945866; "279"
67464339; "278"
368504587; "278"
126346985; "278"
3398421273; "277"
2670415838; "277"
2407317580; "277"
813594850557829120; "276"
53263595; "276"
919016851430150144; "275"
839397042237603840; "275"
33655591; "275"
25536602; "275"
23056026; "275"
169901836; "275"
942044796088127490; "274"
59447337; "274"
224715406; "274"
959144229061656577; "273"
537167991; "273"
2936842719; "273"
15949868; "273"
751155444782161921; "272"
19577678; "272"
870332144777932805; "271"
1318338398; "271"
774625516397756416; "269"
56163879; "269"
4140914253; "269"
162924391; "269"
771359946252361728; "268"
542068508; "268"
2475243285; "268"
237913601; "268"
2334415303; "268"
54338285; "267"
2317304157; "267"
1142987370; "267"
275599375; "266"
460263352; "265"
4090120335; "265"
1083723241; "265"
910494112079581184; "264"
713520281378095104; "264"
950788418472169473; "263"
51782243; "263"
51120526; "263"
3990380541; "263"
61079028; "262"
758061348; "261"
3129836319; "261"
1456725168; "261"
1009890150795612160; "261"
4924006127; "260"
2447083956; "260"
2150020103; "260"
798651165995126788; "259"
2967954995; "259"
2957560023; "259"
2940144993; "259"
2447987151; "259"
984554389984735233; "258"
229668885; "258"
185856197; "258"
903567902; "257"
733167575656452096; "257"
253197209; "257"
19572854; "257"
1641764983; "257"
905443272734232578; "256"
877146543517831168; "256"
713141372858068996; "256"
82969722; "255"
81965577; "255"
41223293; "255"
2863797603; "255"
259614430; "255"
744718263721005056; "254"
167414251; "254"
540076789; "253"
37984674; "253"
30278432; "253"
207268734; "253"
134518311; "253"
3090352770; "252"
1173393066; "252"
705149994; "251"
3763191383; "251"
344194180; "251"
221173562; "251"
21499994; "251"
1547126462; "251"
124279854; "251"
904874692699447298; "248"
743312315408211968; "248"
49800759; "248"
2461193370; "248"
236956669; "248"
204600069; "248"
56468183; "247"
96113299; "246"
760176931975421952; "246"
605558592; "246"
515371609; "246"
405212428; "246"
524393844; "245"
4795786039; "245"
952304379226394625; "244"
3358592176; "244"
123012890; "244"
808749275211567104; "243"
20999807; "242"
781257633445584896; "241"
2828786266; "241"
820355642; "240"
729938122826514432; "240"
418008209; "240"
919669412298452992; "239"
51675740; "238"
3404752054; "238"
66722255; "237"
4226420835; "237"
37184776; "237"
2505726258; "237"
2310387258; "237"
2290493534; "237"
228783196; "237"
897851072731074568; "236"
64379948; "236"
197132150; "236"
830381601494298624; "235"
789477022988992512; "235"
271651415; "235"
2638716456; "235"
1060843274; "235"
751334150838317056; "234"
713043858230288385; "234"
3918646468; "234"
851078228592734214; "233"
779342025548267522; "233"
19361725; "233"
14893241; "233"
4376981668; "232"
427541649; "232"
227761970; "232"
893117063681671172; "231"
44542441; "231"
355566899; "231"
2912509743; "231"
182841492; "231"
797476961304117252; "230"
783237169154494465; "230"
65486160; "230"
35848561; "230"
3301179161; "230"
954568729689542656; "229"
714198468986814464; "229"
326377548; "229"
105174662; "229"
80328094; "228"
721153115928543236; "228"
2382016213; "228"
871488392147730432; "227"
62811088; "227"
139496442; "227"
216915186; "226"
61085055; "225"
51900003; "225"
2924156932; "225"
287962045; "225"
1670740706; "225"
151048572; "225"
878669750733348864; "224"
55557121; "224"
193390279; "224"
1887892346; "224"
105657915; "224"
877952534526251008; "223"
841162037157875712; "223"
827153354; "223"
53215310; "223"
46437282; "223"
3548721197; "223"
2368974928; "223"
77549633; "222"
760362182; "222"
745767888833884160; "222"
445631868; "222"
12512582; "222"
830021874000199688; "221"
797064096; "221"
3310459989; "221"
3199558203; "221"
842236404; "220"
3300265571; "220"
116841001; "220"
803040775; "219"
65260850; "219"
2184812874; "219"
147716522; "219"
1014142937419190272; "219"
67102921; "218"
3946476502; "218"
226204703; "218"
108904712; "218"
784387908606255105; "217"
732987151529414656; "217"
67592318; "217"
59552558; "217"
50303183; "217"
4284754955; "217"
4070006369; "217"
3299567386; "217"
367335358; "216"
3578010196; "216"
2418773283; "216"
213148569; "216"
3557370676; "215"
888178270365245442; "214"
62969024; "214"
922614839574519808; "213"
816042689288372224; "213"
37183622; "213"
329378413; "213"
2899713094; "213"
59017349; "212"
2191080859; "212"
1877249269; "212"
17467898; "212"
621496150; "211"
43966715; "211"
3047929199; "211"
2359304390; "211"
446952611; "210"
4316470341; "210"
351477469; "210"
348576196; "210"
2893901302; "210"
14104216; "210"
12949472; "210"
141688543; "209"
1006892849277747202; "209"
93958963; "208"
793613219059335168; "208"
754997215681282048; "208"
340127890; "208"
3385389453; "208"
26998943; "208"
1977106758; "208"
50659538; "207"
36886093; "207"
2919639617; "207"
2868671152; "207"
2469685123; "207"
178743179; "207"
1013617376749899776; "207"
65583694; "206"
14848505; "206"
490392137; "205"
3438143476; "205"
269054229; "205"
22590844; "205"
1616133434; "205"
829102872109395968; "204"
741095496098447360; "204"
3076156617; "204"
26164746; "204"
122892791; "204"
770395864439357441; "203"
460227900; "202"
3349249534; "202"
21517308; "202"
196307077; "202"
962721997724770305; "201"
91440688; "201"
2800950567; "201"
239047230; "201"
1025541852; "201"
300063254; "200"
2901366832; "200"
965635296544153600; "199"
950721870; "199"
866418714891169792; "199"
8463342; "199"
728641686503604224; "199"
419618010; "199"
176649859; "199"
1645841796; "199"
107030921; "199"
973731338984534018; "198"
51072058; "198"
50149766; "198"
39790563; "198"
2471409079; "198"
22159973; "198"
210482241; "198"
85704539; "197"
839647406123794432; "197"
829496059672006656; "197"
709392345; "197"
705813016726642688; "196"
358749372; "196"
2436403882; "196"
2298536707; "196"
1232720720; "196"
1053137004; "196"
1001629683946086405; "196"
85939496; "195"
60193356; "195"
56785396; "195"
2782062993; "195"
145051112; "195"
120900151; "195"
113758542; "195"
941509101980405761; "194"
703377083939078148; "194"
27558652; "194"
196175621; "194"
1566959539; "194"
75896862; "193"
425193642; "193"
982808195667251200; "192"
622950088; "192"
36257555; "192"
294086906; "192"
2319503748; "192"
2796831887; "191"
758320557981065216; "190"
4092784119; "190"
308647676; "190"
168519198; "190"
948973672865456130; "189"
922918516965113858; "189"
749227804173164544; "189"
720717514444029954; "189"
710538306; "188"
428442062; "188"
279252107; "188"
83036611; "187"
826579734100320257; "187"
478941011; "187"
75663663; "186"
3320970705; "186"
2785210091; "186"
20587787; "186"
769705888965951489; "185"
2589661520; "185"
2218589677; "185"
764594221940604929; "184"
72679935; "184"
27261559; "183"
131935854; "183"
873711900063825922; "182"
3383273301; "181"
32690744; "181"
289039319; "181"
254105093; "181"
938170750489497600; "180"
52068364; "180"
424177322; "180"
341461346; "180"
97656543; "179"
773106765051400192; "179"
2894503084; "178"
28443503; "178"
987429043531337728; "177"
89496971; "177"
588384494; "177"
15467410; "177"
2886811389; "176"
2456813383; "176"
2166126335; "176"
181171907; "176"
77450248; "175"
951607490625658880; "174"
3939010335; "174"
3561670343; "174"
2865744904; "174"
2471030796; "174"
2338420326; "174"
821526911994232832; "173"
3580777041; "173"
312129446; "173"
207175077; "173"
16632319; "173"
162525131; "173"
894802142124552192; "172"
853692296285609986; "172"
588603441; "172"
2964482098; "172"
2544993138; "172"
1011434656712069120; "172"
41264745; "171"
299973103; "171"
248383340; "171"
926221623950299137; "170"
907985113803313153; "170"
862736502844948480; "170"
66689868; "170"
3078547475; "170"
22391062; "170"
1446766213; "170"
1007745461384511488; "170"
800539175002914816; "169"
77249662; "169"
757216427870982144; "169"
729011688628948993; "168"
714807736857468928; "168"
946198891464134656; "167"
50810509; "167"
272687696; "167"
1525321260; "167"
900541939099074561; "166"
748328372703477761; "166"
329177890; "166"
164841734; "166"
896328710839730176; "165"
829763161037357056; "165"
2391085519; "165"
864075476767313920; "164"
834605415161790464; "164"
784123620092211200; "164"
2829872829; "164"
838626877; "163"
706689938583117824; "163"
3623976435; "163"
2979154648; "163"
15334298; "163"
973187327450284033; "162"
4825409381; "162"
2264775612; "162"
221036382; "162"
2183723955; "162"
90009053; "161"
85312771; "161"
764467207; "161"
56944232; "161"
3958589135; "161"
243147248; "161"
82751064; "160"
236951933; "160"
749716024556216320; "159"
147434192; "159"
895626620517715968; "158"
872111555621642240; "158"
837699129778253824; "158"
64809755; "158"
611696161; "158"
55139201; "158"
29721641; "158"
290942380; "158"
167982279; "158"
1593012468; "158"
51894500; "157"
2688951929; "157"
235154113; "157"
996067925026099202; "156"
4071234797; "156"
3041903274; "156"
2507312611; "156"
2312518212; "156"
107526384; "156"
1021835779503517696; "156"
806676396558925829; "155"
792448521643393024; "155"
4764599702; "155"
46176368; "155"
129968897; "155"
865090202162933763; "154"
821756321456386048; "154"
333576255; "154"
45739338; "153"
33578817; "153"
2936404750; "153"
1348076456; "153"
101888637; "153"
876161397884846089; "152"
56793826; "152"
4333765793; "152"
34957291; "152"
341702521; "152"
79453663; "151"
511102469; "151"
4869682863; "151"
2231581262; "151"
1675897662; "151"
128930768; "151"
998923131929710597; "150"
611408492; "150"
3239063056; "150"
197311612; "150"
1498570344; "150"
1009507132276912128; "150"
595532695; "149"
2588144515; "149"
936744072944988160; "148"
858631392342814720; "148"
772062229; "148"
292387382; "148"
283350273; "148"
858779015951396865; "147"
780846188761190400; "147"
4363578263; "147"
3806654021; "147"
3371062947; "147"
100035894; "147"
993196028575789057; "146"
93052781; "146"
70235288; "146"
120135438; "146"
997624708785897472; "145"
818978961849982978; "145"
46766029; "145"
221813688; "145"
168889118; "145"
810801171472543744; "144"
757002104; "144"
4719637521; "144"
3086298037; "144"
2332656907; "144"
2318394938; "144"
343476471; "143"
298151771; "143"
838393598051766272; "142"
2863364136; "142"
211226750; "142"
114520158; "142"
64329146; "141"
312760460; "141"
125805188; "141"
973914978645430272; "140"
40956506; "140"
3367033317; "140"
760267303770554368; "139"
61965020; "139"
565853771; "139"
4788887741; "139"
2328202677; "139"
936981197028233217; "138"
78752557; "138"
768082508; "138"
57477231; "138"
171643424; "138"
83178793; "137"
68779620; "137"
2502549826; "137"
190820764; "137"
853754000273010688; "136"
573027407; "136"
4477332257; "136"
3402669173; "136"
234993297; "136"
960268282195578880; "135"
792467351044231169; "135"
36431106; "135"
295337515; "135"
2930729452; "135"
113923860; "135"
773993474324586496; "134"
4464317716; "134"
18802438; "134"
1020874734655897600; "134"
92437944; "133"
868791062176960512; "133"
34475897; "133"
3041304869; "133"
1008473817658691584; "133"
916322512274944002; "132"
60922669; "132"
52398978; "132"
2722301577; "132"
2407717196; "132"
135681428; "132"
120296784; "132"
627683055; "131"
3369931731; "131"
902993276592115712; "130"
893600776202924032; "130"
752913429174882304; "130"
3153355492; "130"
2819825547; "130"
2348038467; "130"
211023956; "130"
173249075; "130"
878486942; "129"
174631082; "129"
928654940431634432; "128"
853360181236858880; "128"
747194075061825536; "128"
69128882; "128"
4822677747; "128"
4526963435; "128"
3296992515; "128"
1002560253525921793; "128"
994959381832839168; "127"
900375088771543040; "127"
3000160993; "127"
210620557; "127"
1009547178904309761; "127"
96752591; "126"
901892349940420608; "126"
788370625345847296; "126"
470424033; "126"
298180746; "126"
2468254650; "125"
13610072; "125"
1020486118821777409; "125"
1008502856280887296; "125"
935532507944177666; "124"
935142293866188800; "124"
872576708859351041; "124"
816314359165161472; "124"
772424259289374720; "124"
759867019835510784; "124"
4403901503; "124"
286404874; "124"
2279545957; "124"
194667616; "124"
174682789; "124"
61481735; "123"
289054277; "123"
284700945; "123"
1422803197; "123"
1002704080547074048; "123"
890007335544004609; "122"
877517750704504832; "122"
814122808842260480; "122"
756262655372001280; "122"
2717601528; "122"
1514854350; "122"
765196824009445376; "121"
76405087; "121"
419672417; "121"
804006078417633280; "120"
3161627578; "120"
2857797461; "120"
2500128367; "120"
2464783423; "120"
2323193125; "120"
107413726; "120"
56846208; "119"
365218551; "119"
919410082588364800; "118"
948266389344784384; "117"
924761893050478592; "117"
701857848683323393; "117"
53335848; "117"
47788831; "117"
41763830; "117"
316120657; "117"
3041794535; "117"
26259257; "117"
2558644450; "117"
84901615; "116"
755524392654868480; "116"
65906376; "116"
3346396557; "116"
971032469268062209; "115"
866107909947748352; "115"
249876785; "115"
943295396834574336; "114"
920495732888567813; "114"
866640787228020736; "114"
754895710638764032; "114"
55133920; "114"
1006273065251196929; "114"
905422297229656065; "113"
896381676913340419; "113"
845084868707041282; "113"
844603285487190016; "113"
783479860232593408; "113"
573194891; "113"
224985111; "113"
199011505; "113"
967463032874991616; "112"
952503854419120128; "112"
877885280; "112"
810990763387535360; "112"
79601593; "112"
60060862; "112"
275555877; "112"
2724591432; "112"
157510662; "112"
1001483484878262272; "112"
709098168487645184; "111"
67678921; "111"
365777438; "111"
2845056521; "111"
2791828658; "111"
2521176396; "111"
1007998020540076032; "111"
999907857553178625; "110"
42037745; "110"
3364725502; "110"
28375295; "110"
2216463361; "110"
198999667; "110"
131768765; "110"
125470663; "110"
94444136; "109"
904883528965525505; "109"
858005202884063232; "109"
803923230520184832; "109"
773312502734188545; "109"
54026391; "109"
429327774; "109"
2448238118; "109"
2247011172; "109"
992184619150856192; "108"
981396969972293632; "108"
975428185914568705; "108"
926556529918169088; "108"
4571554876; "108"
44608102; "108"
327636093; "108"
2849996249; "108"
2684942776; "108"
227679950; "108"
188141603; "108"
1000019115510304769; "108"
968903866757468160; "107"
943096095189733376; "107"
889499723987644416; "107"
725928925180780544; "107"
295243663; "107"
15945450; "107"
134233281; "107"
126352706; "107"
1013222239263707138; "107"
938110425903915015; "106"
901415555030298625; "106"
791924787224285184; "106"
980203431116922881; "105"
799359652383391749; "105"
4387978817; "105"
4033404784; "105"
318977647; "105"
25074487; "105"
155990953; "105"
1321306778; "105"
947511261373321217; "104"
926931994927419393; "104"
781242825337888769; "104"
730529398093426688; "104"
4702840206; "104"
286418616; "104"
211301604; "104"
1568377363; "104"
1012742665274785795; "104"
937139074527358977; "103"
813521609021681666; "103"
762105450313703424; "103"
2901723928; "103"
244274570; "103"
1001136450056966145; "103"
939208518279757824; "102"
905032062608056320; "102"
832134991; "102"
210221247; "102"
1014218090945695744; "102"
710079491658424320; "101"
709016332071731201; "101"
559866219; "101"
273569253; "101"
230822412; "101"
206393224; "101"
727900992214306816; "100"
58903854; "100"
330042807; "100"
231836913; "100"
105313867; "100"
1005528990587805698; "100"
906695700699914240; "99"
836241256820793344; "99"
82455333; "99"
787862742044672000; "99"
44932912; "99"
1640282348; "99"
968894461693448192; "98"
955911452447080449; "98"
924690613966077952; "98"
87704636; "98"
747491433658060800; "98"
42405341; "98"
2958015580; "98"
2433730141; "98"
1603462483; "98"
139529970; "98"
969314851267981313; "97"
937328856268263424; "97"
929418894393184256; "97"
4026354437; "97"
245954410; "97"
884410790098423809; "96"
727152591222788097; "96"
719603686209626118; "96"
564154213; "96"
490005026; "96"
276848699; "96"
169214724; "96"
822898868778074113; "95"
799726609506779136; "95"
779395429104513024; "95"
3301025631; "95"
159186294; "95"
894482767156838400; "94"
49698568; "94"
4055793029; "94"
2557059786; "94"
229956602; "94"
171589229; "94"
1345772238; "94"
1010337841770123264; "94"
766035214464352257; "93"
730915954218160130; "93"
712360610; "93"
4188348141; "93"
1087568244; "93"
937640816696287232; "92"
927647345025716224; "92"
68599037; "92"
349341332; "92"
302408992; "92"
503239202; "91"
823004870244438016; "90"
4858263417; "90"
332433478; "90"
3010652853; "90"
2966140240; "90"
2328701843; "90"
23113271; "90"
170137102; "90"
914641809028022272; "89"
863853640569761793; "89"
823990136404901888; "89"
533272256; "89"
51582239; "89"
386825866; "89"
19827491; "89"
976447821632212992; "88"
965980926147743744; "88"
880956155274702849; "88"
713413894065295360; "88"
43845563; "88"
3305157741; "88"
2508494832; "88"
23423440; "88"
1000106931619532801; "88"
949855549159608320; "87"
913609887875289088; "87"
772856276019777541; "87"
4114012216; "87"
346103001; "87"
147807712; "87"
55117936; "86"
178199451; "86"
106739192; "86"
819158129447469056; "85"
172143173; "85"
1373463450; "85"
1286075768; "85"
109007828; "85"
957298910481051649; "84"
890187854491635712; "84"
858735498608730114; "84"
846131833611935745; "84"
833328950881447936; "84"
830390305165832192; "84"
743153083505606656; "84"
63811058; "84"
563176036; "84"
384378426; "84"
358156993; "84"
3394643687; "84"
1126695750; "84"
1030894352; "84"
999948047022002177; "83"
979170022038888453; "83"
919596303717425152; "83"
868989288825925632; "83"
752350723; "83"
3109357012; "83"
144667249; "83"
830588322074476545; "82"
4697237203; "82"
336175568; "82"
1018526960073486341; "82"
932384701272281089; "81"
866745080; "81"
627945261; "81"
330373763; "81"
3153732904; "81"
253339687; "81"
2357255383; "81"
1347894260; "81"
126366898; "81"
970393997939216385; "80"
952690158926729217; "80"
906916650997489665; "80"
759940441055764481; "80"
366718888; "80"
2731307878; "80"
2580883418; "80"
1011366068684820482; "80"
976592532216930309; "79"
975377147564044288; "79"
929829418742280192; "79"
909215676639928320; "79"
543299069; "79"
191628629; "79"
115371438; "79"
959642315366240256; "78"
858735463691059205; "78"
836177643716366336; "78"
634922964; "78"
2493042266; "78"
2331052418; "78"
199363751; "78"
791752123788689408; "77"
766767535748476928; "77"
70711636; "77"
700444254737457152; "77"
49490720; "77"
355431311; "77"
949136748591792128; "76"
922940668527431680; "76"
866798040761475073; "76"
544734258; "76"
3101779167; "76"
295462107; "76"
2950932924; "76"
272645726; "76"
2216825900; "76"
1473937652; "76"
1455201560; "76"
821549714294374400; "75"
540232017; "75"
51691926; "75"
353393384; "75"
204129297; "75"
113460248; "75"
928894003; "74"
901280963224895490; "74"
893881003990802433; "74"
833422196735406080; "74"
771032686353940480; "74"
744197114553589760; "74"
307630975; "74"
3020503348; "74"
2994516082; "74"
1623293534; "74"
16211955; "74"
997595902914244610; "73"
978422731023798272; "73"
844883228150448129; "73"
756526046313385986; "73"
4675414884; "73"
4581692836; "73"
3652311321; "73"
3375017325; "73"
29692848; "73"
2575981640; "73"
2400754189; "73"
175170792; "73"
129786269; "73"
1013979242223362048; "73"
1004882408553046017; "73"
834159772651909120; "72"
49765042; "72"
4624373555; "72"
3463318756; "72"
230263372; "72"
1022289246810501120; "72"
975843436971642883; "71"
41247115; "71"
3434278271; "71"
2823852040; "71"
97715890; "70"
938440900975394816; "70"
87213265; "70"
830181959045378050; "70"
812129960882294784; "70"
554835297; "70"
3328158393; "70"
187595821; "70"
18111081; "70"
1022300334453129216; "70"
1006990873647812610; "70"
1001153194611920897; "70"
710500467806232576; "69"
2717308323; "69"
18429098; "69"
159100336; "69"
831226899644956672; "68"
824772769313386496; "68"
66528140; "68"
4744116682; "68"
15063016; "68"
14816643; "68"
999911790317256704; "67"
899704577666187265; "67"
87170860; "67"
711340718057525249; "67"
55213876; "67"
51981763; "67"
3742007661; "67"
30706910; "67"
238259733; "67"
1599140148; "67"
852628252933992448; "66"
57402635; "66"
53544438; "66"
447359413; "66"
864477312720437249; "65"
801603152; "65"
776249202443771905; "65"
4864858521; "65"
220678615; "65"
173693528; "65"
1370253337; "65"
951667245247279104; "64"
897590203413659649; "64"
875529706484924416; "64"
772707393910308864; "64"
757293295005564929; "64"
729952051; "64"
631791282; "64"
45187284; "64"
35413187; "64"
210339339; "64"
1711525092; "64"
1012742802197893132; "64"
1000069380741435392; "64"
979166488878829568; "63"
975873156211716096; "63"
888076059463356416; "63"
729891308878368768; "63"
58027921; "63"
53551618; "63"
2747798563; "63"
2382945516; "63"
206456514; "63"
1451905728; "63"
724965873337925632; "62"
57427708; "62"
4737283785; "62"
4372639162; "62"
2730157320; "62"
1092811262; "62"
922537589172834307; "61"
263797824; "61"
190702331; "61"
999947317791817728; "60"
950885033019047941; "60"
879479778256072706; "60"
714280688; "60"
440398648; "60"
3400458267; "60"
3246312911; "60"
2959261065; "60"
285250438; "60"
981134683676307456; "59"
948873134521843712; "59"
728198580; "59"
4827230548; "59"
39277171; "59"
340535463; "59"
2670545478; "59"
245818242; "59"
213739494; "59"
202826155; "59"
945796519491497984; "58"
585004127; "58"
368589547; "58"
272707723; "58"
26481246; "58"
14960734; "58"
1009661683328077824; "58"
922204205888221185; "57"
905632315614908417; "57"
340916565; "57"
2882613244; "57"
1003428442912841728; "57"
850883425355608065; "56"
748471651067641860; "56"
720739144041934848; "56"
51201818; "56"
346586516; "56"
237046359; "56"
1002156400829698049; "56"
1000428686330466304; "56"
998023091526799367; "55"
971142939996053506; "55"
941527773545488385; "55"
903048776843235328; "55"
889652977241395200; "55"
791452139495260161; "55"
76746397; "55"
201295815; "55"
1000369988975423489; "55"
1000009034571898880; "55"
982651010098266112; "54"
959471834906419200; "54"
821498474000695296; "54"
812965556588544000; "54"
726518459056701440; "54"
712654792053678080; "54"
65723592; "54"
58774482; "54"
183088387; "54"
122388996; "54"
987493648785920000; "53"
961296113780297728; "53"
910805070228393986; "53"
900811010998763521; "53"
811977278271979520; "53"
2460968095; "53"
244068723; "53"
183655486; "53"
138902714; "53"
1020354411657342976; "53"
1002004741; "53"
69703093; "52"
62796664; "52"
3646045997; "52"
984098376374476800; "51"
92147616; "51"
901705820; "51"
760117913516900352; "51"
71652813; "51"
705504039539240960; "51"
2591658631; "51"
120180380; "51"
1011381690797907970; "51"
932354776922251264; "50"
926240945758244864; "50"
916351119965777920; "50"
803250433959534597; "50"
340840550; "50"
272145082; "50"
1077552115; "50"
988595302843207680; "49"
930638907028459521; "49"
351923684; "49"
308058102; "49"
2999599241; "49"
22729832; "49"
968101903761625089; "48"
958567381856604160; "48"
927859664880128000; "48"
92588951; "48"
865005502400352256; "48"
752909155975987201; "48"
45552794; "48"
4181049833; "48"
109687751; "48"
998670409708064768; "47"
931706073798586369; "47"
907648722267525120; "47"
705146523; "47"
4885444174; "47"
47700059; "47"
2793292955; "47"
2697059672; "47"
2472758707; "47"
1015613820117581825; "47"
987861927446671360; "46"
828454595974332419; "46"
765000102725419008; "46"
3028675649; "46"
187147878; "46"
1004911681045188609; "46"
