Classe: 1
absurdo : 1
expelir : 1
sobrar : 1
constar : 1
frasco : 1
oportunidade : 1
neura : 1
deprimir : 1
reunir : 1
manchete : 1
lógico : 1
balsa : 1
desertificar : 1
devastar : 1
coincidir : 1
alegria : 1
prático : 1
demente : 1
melhoria : 1
auxílio : 1
reino : 1
luxar : 1
terça : 1
colher : 1
absorver : 1
obedecer : 1
recorde : 1
globalismo : 1
doutorar : 1
interromper : 1
apavorar : 1
verter : 1
latifúndio : 1
urrar : 1
maturar : 1
gasto : 1
iludir : 1
avançar : 1
infância : 1
túmulo : 1
desgaste : 1
privado : 1
gay : 1
mortal : 1
ventania : 1
barragem : 1
mazela : 1
margarida : 1
superlotar : 1
revisionista : 1
venda : 1
superior : 1
produtividade : 1
geladeira : 1
especializar : 1
bué : 1
bipolar : 1
máximo : 1
instrutor : 1
urgência : 1
capitalizar : 1
resumir : 1
reunião : 1
administrar : 1
reciclagem : 1
volante : 1
república : 1
nocivo : 1
vulnerável : 1
revisionismo : 1
colaborar : 1
torrar : 1
aéreo : 1
intelectual : 1
sedimento : 1
doutor : 1
agradecer : 1
messe : 1
copo : 1
eleição : 1
leal : 1
bactéria : 1
ponte : 1
glacial : 1
placa : 1
tradição : 1
torrão : 1
literacia : 1
curioso : 1
confortável : 1
privatizar : 1
violento : 1
turístico : 1
realista : 1
consequente : 1
copa : 1
ecossistema : 1
estimar : 1
influenciar : 1
magia : 1
essência : 1
aniversário : 1
tabela : 1
culto : 1
aproximadamente : 1
individual : 1
criador : 1
mentalizar : 1
taxonomia : 1
redação : 1
obviamente : 1
molha : 1
tristeza : 1
plausível : 1
link : 1
dúzia : 1
sentar : 1
provir : 1
refeição : 1
racismo : 1
paciente : 1
sexta : 1
ótimo : 1
nota : 1
civilização : 1
retirada : 1
estruturar : 1
pioneiro : 1
adaptação : 1
arranjar : 1
rotação : 1
sacola : 1
tempero : 1
impressora : 1
testar : 1
departamento : 1

Classe: 2
global : 266
aquecer : 259
existir : 54
acreditar : 28
falar : 23
frio : 23
dizer : 21
mundo : 19
ver : 19
aquecimento : 19
farsa : 17
climático : 17
mudança : 16
ainda : 16
mentira : 16
gente : 12
saber : 12
querer : 11
maior : 11
terra : 10
agora : 10
história : 10
teoria : 10
quando : 9
nunca : 9
falácia : 9
aqui : 9
churrasco : 9
inventar : 8
efeito : 8
mito : 8
calor : 8
comuna : 7
coisa : 7
dever : 7
papo : 7
culpar : 7
precisar : 7
bem : 7
novo : 6
vir : 6
último : 6
ciente : 6
invenção : 6
ambiental : 6
mudar : 6
clima : 6
cara : 6
pessoa : 6
dar : 6
vídeo : 6
cientista : 6
acabar : 6
camada : 6
discurso : 6
professor : 6
deixar : 6
achar : 6
agenda : 6
falir : 5
comunista : 5
planeta : 5
ai : 5
provar : 5
sempre : 5
olhar : 5
temperatura : 5
assim : 5
grande : 5
tanto : 5
podar : 5
negar : 5
china : 4
valer : 4
gostar : 4
idiota : 4
ozônio : 4
balela : 4
valar : 4
ler : 4
homem : 4
então : 4
culpa : 4
domingo : 4
chegar : 4
jornal : 4
problema : 4
bom : 4
tentar : 4
merda : 4
aumentar : 4
ouvir : 4
estufa : 4
diferente : 4
esquerda : 4
entender : 4
verdade : 4
atrás : 4
quente : 4
parir : 4
prometer : 3
verão : 3
área : 3
senhor : 3
estufar : 3
assistir : 3
inteligente : 3
alimento : 3
tempo : 3
chamar : 3
pior : 3
jornalista : 3
contar : 3
combustível : 3
aumento : 3
seguir : 3
criar : 3
cair : 3
melhor : 3
pessoal : 3
pena : 3
enganar : 3
expressão : 3
assunto : 3
ódio : 3
depois : 3
até : 3
acontecer : 3
solar : 3
direita : 3
também : 3
direito : 3
mundial : 3
próximo : 3
galera : 3
globo : 3
comer : 3
conspirar : 3
desculpa : 3
vaca : 3
meio : 3
apenas : 3
energia : 3
aí : 3
hoje : 3
mentir : 3
sim : 3
falso : 3
humano : 3
bando : 3
científico : 3
mar : 3
sol : 3
logo : 3
interessar : 3
servir : 3
negócio : 3
conseguir : 3
lá : 3
controlar : 3
ativo : 3
sul : 3
onde : 3
parar : 3
causar : 3
lucrar : 3
indústria : 3
termo : 3
nome : 3
embuste : 3
dinheiro : 3
ovo : 3
vilão : 3
gorar : 3
via : 2
nova : 2
fonte : 2
volta : 2
mostrar : 2
interessante : 2
pauta : 2
desmentir : 2
chover : 2
americano : 2
século : 2
conhecer : 2
pau : 2
contrário : 2
motivo : 2
povo : 2
levantar : 2
forjar : 2
cérebro : 2
gargalhar : 2
ocupar : 2
imbecil : 2
furar : 2
notícia : 2
climatologia : 2
referência : 2
esquerdista : 2
metano : 2
botar : 2
revista : 2
cena : 2
segar : 2
causa : 2
engolir : 2
destruir : 2
fóssil : 2
censura : 2
confundir : 2
comunismo : 2
vida : 2
semana : 2
nível : 2
limpo : 2
transmitir : 2
obrigar : 2
conta : 2
país : 2
confirmar : 2
riso : 2
mascarar : 2
tipo : 2
vender : 2
razão : 2
empurrar : 2
esperar : 2
arrefecer : 2
gago : 2
economia : 2
letra : 2
candidato : 2
primeiro : 2
procurar : 2
acordo : 2
confiar : 2
fome : 2
dúvida : 2
presidente : 2
sério : 2
anterior : 2
derreter : 2
cansar : 2
atividade : 2
ideia : 2
alterar : 2
claro : 2
vento : 2
ideologia : 2
levar : 2
foto : 2
perder : 2
gargalhada : 2
hora : 2
mal : 2
desgraçar : 2
burro : 2
faltar : 2
pesquisa : 2
chato : 2
boa : 2
fraude : 2
ecologia : 2
político : 2
ganhar : 2
virar : 2
existência : 2
inverno : 2
cuidar : 2
mesmo : 2
viver : 2
conversa : 2
alface : 2
converso : 2
sensacional : 2
enfraquecer : 2
esfriar : 2
provocar : 2
discussão : 2
normal : 2
inteiro : 2
deus : 2
concordar : 2
pouco : 2
ambiente : 2
cabeça : 2
tão : 2
certo : 2
site : 2
atenção : 2
atar : 2
tomar : 2
poluir : 2
quase : 2
vez : 2
militar : 2
sair : 2
racismo : 2
bastar : 2
abaixo : 2
informar : 2
pronto : 1
governo : 1
enriquecer : 1
notar : 1
estranho : 1
preferir : 1
moderno : 1
comandar : 1
emprego : 1
besteiro : 1
recordar : 1
aborto : 1
influir : 1
passo : 1
cultural : 1
atualizar : 1
rolar : 1
explicar : 1
liberar : 1
incontestável : 1
sacar : 1
evolução : 1
amores : 1
buraco : 1
cima : 1
auspiciar : 1
aliás : 1
fato : 1
distorcer : 1
incêndio : 1
sombra : 1
besteira : 1
justificar : 1
mandar : 1
aceitar : 1
crescer : 1
insistir : 1
substituir : 1
tremendo : 1
geografia : 1
estatístico : 1
maioria : 1
tremenda : 1
orifício : 1
abandono : 1
sensacionalismo : 1
silvar : 1
satélite : 1
contraditório : 1
especial : 1
população : 1
livre : 1
livro : 1
livraria : 1
cascudo : 1
perverso : 1
exato : 1
água : 1
acercar : 1
rico : 1
crença : 1
marginal : 1
voz : 1
iniciar : 1
retórica : 1
puxar : 1
mente : 1
trocar : 1
lado : 1
retórico : 1
indicar : 1
agência : 1
sustentabilidade : 1
rir : 1
perfeito : 1
arroto : 1
pesquisar : 1
anal : 1
ajudar : 1
doença : 1
local : 1
falência : 1
farmacêutico : 1
era : 1
imigrante : 1
psicose : 1
resto : 1
crer : 1
solta : 1
futuro : 1
toma : 1
ator : 1
superar : 1
intenso : 1
assessor : 1
cor : 1
grupo : 1
verba : 1
centena : 1
pio : 1
desmoralizar : 1
evidência : 1
forno : 1
bobagem : 1
lar : 1
proibir : 1
esfarrapar : 1
espalhar : 1
real : 1
inútil : 1
acompanhar : 1
cidade : 1
queixa : 1
confesso : 1
truque : 1
agropecuária : 1
verde : 1
largar : 1
artigo : 1
simples : 1
afirmar : 1
medir : 1
render : 1
exame : 1
minuto : 1
cru : 1
redator : 1
rigoroso : 1
significar : 1
leitura : 1
possível : 1
caviar : 1
bater : 1
evento : 1
compreender : 1
novidade : 1
ligar : 1
repercutir : 1
preservar : 1
gelar : 1
importância : 1
relação : 1
caio : 1
queima : 1
ingrediente : 1
marina : 1
salário : 1
trazer : 1
resfriar : 1
produzir : 1
devir : 1
objetivo : 1
vigarista : 1
palhaço : 1
piada : 1
brusco : 1
grau : 1
noticiar : 1
espera : 1
merecer : 1
sociedade : 1
seguinte : 1
algo : 1
sustentável : 1
desesperar : 1
pegada : 1
soltar : 1
conferência : 1
comprovar : 1
consequência : 1
impressionar : 1
derrubar : 1
endireitar : 1
bocado : 1
matéria : 1
voto : 1
acentuar : 1
higiene : 1
gênero : 1
conferir : 1
gelo : 1
gado : 1
admirar : 1
negativo : 1
conto : 1
organizar : 1
feira : 1
ladainha : 1
pensão : 1
governar : 1
máfia : 1
substância : 1
terminar : 1
músico : 1
ministério : 1
brasileiro : 1
imagem : 1
estragar : 1
caro : 1
armada : 1
julho : 1
previsão : 1
besta : 1
polêmico : 1
produto : 1
convencer : 1
complementar : 1
trabalhar : 1
jeito : 1
trem : 1
alarme : 1
alarma : 1
cerveja : 1
fantástico : 1
apanhar : 1
burocracia : 1
engajar : 1
fundo : 1
porco : 1
dono : 1
imaginar : 1
contestável : 1
criança : 1
interesse : 1
formar : 1
árvore : 1
mancar : 1
revelar : 1
página : 1
frigorífico : 1
ocasionar : 1
retomar : 1
principal : 1
atuar : 1
dólar : 1
suposto : 1
exaltar : 1
aposta : 1
assinar : 1
aposto : 1
alternativa : 1
comparar : 1
favor : 1
noção : 1
lua : 1
homofobia : 1
contestar : 1
criticar : 1
indeciso : 1
fluir : 1
alvo : 1
fim : 1
período : 1
luz : 1
frango : 1
evaporar : 1
aguardar : 1
oceano : 1
documentário : 1
década : 1
prova : 1
alienar : 1
caráter : 1
interior : 1
reposta : 1
civil : 1
couve : 1
antigamente : 1
chinelo : 1
cu : 1
mulher : 1
perceber : 1
suficiente : 1
questionar : 1
dia : 1
interpretação : 1
aula : 1
parte : 1
esférico : 1
encontrar : 1
divulgar : 1
cozinhar : 1
natureza : 1
favorecer : 1
seduzir : 1
catástrofe : 1
segurança : 1
passar : 1
congresso : 1
macho : 1
sentir : 1
pensar : 1
treta : 1
adorar : 1
encontro : 1
vago : 1
patriota : 1
vaga : 1
triste : 1
falta : 1
partir : 1
parada : 1
atentar : 1
votar : 1
plantão : 1
direção : 1
curto : 1
anomalia : 1
impedir : 1
através : 1
cristianismo : 1
agendar : 1
fidedigno : 1
imprensa : 1
carne : 1
fantasia : 1
cenário : 1
eólico : 1
publicar : 1
bandeiro : 1
dom : 1
governador : 1
montar : 1
incauto : 1
companhia : 1
consenso : 1
abraço : 1
alegar : 1
retardar : 1
bandeira : 1
antes : 1
opinião : 1
parabéns : 1
surgir : 1
ilha : 1
feminismo : 1
gráfico : 1
condição : 1
acordar : 1
militância : 1
errar : 1
tamanho : 1
formação : 1
estreitar : 1
terrível : 1
ciência : 1
ocorrer : 1
progresso : 1
praia : 1
soro : 1
interpretar : 1
trabalho : 1
imigrar : 1
recolher : 1
dominar : 1
combater : 1
beijo : 1
dado : 1
praga : 1
recente : 1
deslavar : 1
internacional : 1
negro : 1
estático : 1
vigário : 1
telespectador : 1
cíclico : 1
sucesso : 1
neurose : 1
época : 1
programa : 1
apresentar : 1
demônio : 1
colocar : 1
velar : 1
corretar : 1
redondo : 1
raiva : 1
repassar : 1
alimentar : 1
mongoloide : 1
dinossauro : 1
porto : 1
custar : 1
gás : 1
voltar : 1
mano : 1
norma : 1
arrecadar : 1
desaparecer : 1
sacrifício : 1
oportunidade : 1
texto : 1
pé : 1
reunir : 1
cético : 1
moderar : 1
lugar : 1
explanar : 1
atacar : 1
escrever : 1
ruim : 1
refutar : 1
pegar : 1
esquecer : 1
tanga : 1
obedecer : 1
recorde : 1
demonstrar : 1
investir : 1
acadêmico : 1
sugerir : 1
fossar : 1
nação : 1
descida : 1
oportuno : 1
coitado : 1
início : 1
enfiar : 1
engenheiro : 1
dano : 1
colheita : 1
amigo : 1
nojo : 1
deitar : 1
histérico : 1
sanção : 1
base : 1
valorizar : 1
sistema : 1
incentivo : 1
chupar : 1
atingir : 1
jacobino : 1
tirar : 1
cortar : 1
filho : 1
inclusive : 1
amor : 1
frente : 1
força : 1
termômetro : 1
puro : 1
pleno : 1
universidade : 1
doutor : 1
variar : 1
seriedade : 1
lembrar : 1
ação : 1
eleição : 1
acolher : 1
combate : 1
ponto : 1
audiência : 1
regular : 1
fala : 1
glacial : 1
desistir : 1
plástico : 1
maré : 1
atuação : 1
defender : 1
árabe : 1
crédito : 1
número : 1
lavar : 1
ontem : 1
abordar : 1
saciar : 1
redação : 1
depender : 1
obviamente : 1
regra : 1
problematizar : 1
faculdade : 1
causador : 1
protetor : 1
recomendar : 1
procura : 1
ferramenta : 1
iluminar : 1
suprimir : 1
sentar : 1
aprender : 1
paris : 1
agradar : 1
ótimo : 1
morrer : 1
piar : 1
dramático : 1
agosto : 1
imposto : 1
português : 1
petróleo : 1
fumar : 1
seriar : 1
assar : 1

Classe: 3
global : 89
aquecer : 77
existir : 38
terra : 16
dizer : 15
plano : 12
esquerda : 11
falar : 10
coisa : 10
invenção : 9
aquecimento : 9
gente : 8
hoje : 8
acreditar : 7
mundo : 7
culpa : 6
mentira : 6
achar : 6
calor : 6
aumento : 5
falir : 5
mudança : 5
grau : 5
frio : 5
comunista : 5
comuna : 5
ver : 5
nunca : 4
dia : 4
bem : 4
climático : 4
depois : 4
pessoa : 4
querer : 4
opinião : 4
podar : 4
também : 4
morte : 4
político : 3
acabar : 3
criar : 3
conspirar : 3
homem : 3
conservar : 3
claro : 3
tipo : 3
saber : 3
mito : 3
tão : 3
quente : 3
dar : 3
real : 3
bom : 3
sair : 3
ainda : 3
aprender : 3
ler : 2
vir : 2
ai : 2
melhor : 2
calma : 2
vida : 2
temperatura : 2
verão : 2
chover : 2
inventar : 2
lugar : 2
mesmo : 2
estudo : 2
onda : 2
nazismo : 2
série : 2
provocar : 2
parar : 2
causar : 2
lado : 2
hostilizar : 2
vacina : 2
churrasco : 2
estragar : 2
científico : 2
biologia : 2
certo : 2
teoria : 2
miséria : 2
boa : 2
deixar : 2
diminuir : 2
viagem : 2
afirmar : 2
ótimo : 2
negócio : 2
lua : 2
lacrar : 1
plana : 1
crise : 1
congelante : 1
confiar : 1
serra : 1
aumentar : 1
galera : 1
criminalidade : 1
carga : 1
sábado : 1
menos : 1
martelo : 1
ligar : 1
colocar : 1
reconhecer : 1
princípio : 1
virar : 1
exemplo : 1
ajeitar : 1
radiar : 1
grita : 1
nevar : 1
respeitar : 1
chapa : 1
passado : 1
ar : 1
pessoal : 1
animal : 1
rolar : 1
assaltar : 1
gritar : 1
explicar : 1
rodar : 1
importar : 1
urbano : 1
físico : 1
produzir : 1
facto : 1
chinês : 1
liderança : 1
inverno : 1
radiante : 1
estufa : 1
literal : 1
graça : 1
escola : 1
prevenir : 1
engraçar : 1
voltar : 1
fato : 1
legalizar : 1
preocupar : 1
piada : 1
ovelha : 1
criação : 1
incêndio : 1
mano : 1
efeito : 1
semana : 1
vacinar : 1
planta : 1
rápido : 1
deputado : 1
senhor : 1
secador : 1
cu : 1
sociedade : 1
conhecer : 1
autismo : 1
tortura : 1
litoral : 1
sigla : 1
extremo : 1
domingo : 1
nível : 1
humanos : 1
queda : 1
positivo : 1
ruim : 1
holocausto : 1
onde : 1
neve : 1
entregar : 1
descer : 1
banheiro : 1
legal : 1
natureza : 1
granizar : 1
comprovar : 1
golpe : 1
escravo : 1
mamífero : 1
esquecer : 1
especial : 1
aí : 1
impressionar : 1
consumo : 1
carro : 1
granizo : 1
ideia : 1
ligação : 1
albufeira : 1
filmar : 1
térmico : 1
secar : 1
estrela : 1
congelar : 1
obrigar : 1
pensar : 1
treta : 1
povo : 1
abril : 1
especialista : 1
água : 1
gado : 1
negativo : 1
citar : 1
restante : 1
afinal : 1
vago : 1
casaco : 1
propaganda : 1
riso : 1
rever : 1
aqui : 1
assim : 1
prática : 1
balear : 1
ditadura : 1
quando : 1
aguentar : 1
deus : 1
vaga : 1
carvão : 1
foice : 1
vento : 1
nojo : 1
mover : 1
estacionar : 1
partir : 1
deficiente : 1
fundamento : 1
fundar : 1
lixo : 1
moral : 1
verdade : 1
atingir : 1
caso : 1
solucionar : 1
caça : 1
atrás : 1
impedir : 1
filho : 1
jamais : 1
alerta : 1
cristianismo : 1
natural : 1
brasileiro : 1
açor : 1
belo : 1
nome : 1
mula : 1
levar : 1
jesus : 1
excessivo : 1
africano : 1
embuste : 1
intelectual : 1
ajudar : 1
esquerdista : 1
lembrar : 1
fã : 1
fogo : 1
acontecer : 1
tratar : 1
julho : 1
hora : 1
planeta : 1
restar : 1
região : 1
salvar : 1
pedofilia : 1
falácia : 1
lutar : 1
químico : 1
centro : 1
imigrante : 1
mal : 1
helicóptero : 1
movimento : 1
antes : 1
mau : 1
dinheiro : 1
possibilidade : 1
preciso : 1
análise : 1
saúde : 1
manta : 1
faltar : 1
começar : 1
crer : 1
lenda : 1
tartaruga : 1
atômico : 1
usar : 1
noite : 1
inferno : 1
agora : 1
intenso : 1
cumprir : 1
auto : 1
grupo : 1
tempo : 1
museu : 1
queimar : 1
ontem : 1
errar : 1
tomar : 1
chamar : 1
fantástico : 1
influência : 1
menino : 1
ameaça : 1
ciência : 1
criminal : 1
bobagem : 1
poluir : 1
ocorrer : 1
viking : 1
resolver : 1
progresso : 1
imaginar : 1
economizar : 1
criador : 1
arma : 1
pior : 1
problema : 1
coletivo : 1
deter : 1
professor : 1
chato : 1
obviamente : 1
saudade : 1
sensor : 1
causador : 1
matar : 1
servir : 1
morto : 1
cidade : 1
evitar : 1
posicionar : 1
gênio : 1
mental : 1
racismo : 1
dominar : 1
total : 1
paris : 1
então : 1
bastar : 1
sexta : 1
demais : 1
tentar : 1
papel : 1
morrer : 1
beleza : 1
agosto : 1
especulativo : 1
combustível : 1
chorar : 1
símbolo : 1
europeu : 1
dado : 1
caminhão : 1
destruir : 1
fóssil : 1
significar : 1
lá : 1
desastre : 1
polo : 1
petróleo : 1
merda : 1
possível : 1
contestar : 1
fumar : 1
negar : 1
doido : 1
acordo : 1

Classe: 4
aquecer : 14
global : 13
também : 6
contribuir : 4
acreditar : 4
ver : 3
culpar : 3
existir : 3
saber : 2
acabar : 2
mito : 2
churrasco : 2
problematizar : 2
guerra : 2
usar : 2
manchete : 1
culpa : 1
dedução : 1
data : 1
ano-luz : 1
domingo : 1
canudo : 1
flatulência : 1
deduzir : 1
seguir : 1
camada : 1
papa : 1
mão : 1
ligar : 1
ozônio : 1
gente : 1
extraterrestre : 1
quadrado : 1
frente : 1
ambiental : 1
climático : 1
passar : 1
renunciar : 1
revista : 1
coisa : 1
troféu : 1
derrubar : 1
cavalo : 1
ar : 1
elevar : 1
animal : 1
gargalhada : 1
sírio : 1
agradecer : 1
cometer : 1
atmosfera : 1
fogo : 1
bom : 1
trazer : 1
frio : 1
deixar : 1
planeta : 1
impresso : 1
querer : 1
salvar : 1
marinho : 1
top : 1
então : 1
maior : 1
talvez : 1
usina : 1
aliás : 1
crime : 1
mudar : 1
desemprego : 1
prejudicar : 1
mudança : 1
porta : 1
invasão : 1
abrir : 1
parabéns : 1
país : 1
mundo : 1
vegetar : 1
quando : 1
conseguir : 1
merecer : 1
precisar : 1
certeza : 1
produção : 1
condicionar : 1
agora : 1

Classe: 5
global : 550
aquecer : 528
climático : 171
mudança : 159
efeito : 98
podar : 69
vídeo : 60
gostar : 51
estufa : 48
dizer : 47
estufar : 43
gás : 43
ver : 42
falar : 38
via : 37
causar : 35
emissão : 30
ciente : 29
estudo : 28
risco : 28
querer : 28
terra : 28
calor : 27
cientista : 23
aumentar : 23
saber : 22
farsa : 21
dar : 20
mundo : 20
onda : 20
especial : 19
programa : 19
ação : 19
falir : 18
meta : 18
temperatura : 17
contribuir : 17
sinal : 16
professor : 16
acreditar : 16
chuva : 16
existir : 16
satélite : 15
afetar : 15
alterar : 15
dever : 15
revelar : 15
humano : 15
suicídio : 15
reduzir : 15
achar : 15
aqui : 15
aquecimento : 15
passar : 14
especialista : 14
cumprir : 14
político : 14
país : 13
antagonista : 13
hoje : 13
ameaçar : 13
grande : 13
entrevistar : 13
quando : 13
íntegra : 13
fogo : 13
década : 13
crescer : 12
aumento : 12
clima : 12
dia : 12
nuvem : 12
real : 12
pessoa : 12
correr : 12
verão : 11
projeto : 11
coisa : 11
entrar : 11
brasileiro : 11
culpar : 11
meio : 11
problema : 11
ausência : 11
ainda : 11
atmosfera : 11
agora : 11
provocar : 11
novo : 10
transmissão : 10
acontecer : 10
carvalho : 10
acabar : 10
hora : 10
combater : 10
redução : 10
temporal : 10
animal : 10
irreversível : 10
intermitência : 10
instante : 10
morte : 10
começar : 10
apontar : 10
alto : 10
falta : 10
ouvir : 10
conversar : 10
extremo : 10
devastar : 10
entender : 10
ambiente : 10
tempo : 9
planeta : 9
também : 9
chegar : 9
pesquisa : 9
menino : 9
ciência : 9
desaparecer : 9
quente : 9
vez : 9
alertar : 9
maior : 9
entrevista : 9
bem : 9
aí : 9
pensar : 9
tempestade : 9
matar : 9
geleira : 8
ligar : 8
consequência : 8
conferir : 8
mudar : 8
responsável : 8
mundial : 8
publicar : 8
praga : 8
sistema : 8
negar : 8
ambiental : 8
vida : 8
sustentável : 8
debate : 8
inseto : 8
cadáver : 8
globo : 8
ar : 8
deixar : 8
mesmo : 8
assim : 8
lembrar : 8
tão : 8
sair : 8
mostrar : 7
motivo : 7
pesquisar : 7
evento : 7
melhor : 7
suíço : 7
viável : 7
estimular : 7
floresta : 7
mano : 7
sugerir : 7
tomar : 7
explicar : 7
último : 7
conhecer : 7
povo : 7
impacto : 7
unir : 7
emergir : 7
depois : 7
discutir : 7
precisar : 7
alta : 7
culpa : 7
parte : 7
bom : 7
chance : 7
onde : 7
sedimento : 7
cabeça : 7
estudar : 6
carbono : 6
artigo : 6
ler : 6
tipo : 6
gerar : 6
atual : 6
principal : 6
derreter : 6
domingo : 6
taxa : 6
escola : 6
frio : 6
lançar : 6
vilão : 6
vir : 6
século : 6
livro : 6
água : 6
polar : 6
cidade : 6
destruir : 6
fenômeno : 6
gelo : 6
economia : 6
usar : 6
candidato : 6
fome : 6
levar : 6
olhar : 6
colocar : 6
lidar : 6
churrasco : 6
comedir : 6
diminuir : 6
informar : 6
governo : 5
alteração : 5
minar : 5
relacionar : 5
preparar : 5
condicionar : 5
público : 5
pior : 5
saudade : 5
afirmar : 5
trazer : 5
questão : 5
corpo : 5
próximo : 5
tema : 5
acordo : 5
sério : 5
natureza : 5
logo : 5
extinção : 5
receber : 5
aproximar : 5
nação : 5
férias : 5
teoria : 5
momento : 5
desmentir : 5
abrir : 5
adicionar : 5
sustentabilidade : 5
rio : 5
forma : 5
minuto : 5
desenvolvimento : 5
cara : 5
difícil : 5
prever : 5
gente : 5
ai : 5
importar : 5
humanidade : 5
energia : 5
sim : 5
vento : 5
carne : 5
amar : 5
história : 5
boa : 5
política : 5
respeito : 5
escrever : 5
desenvolver : 5
esquecer : 5
considerar : 5
deus : 5
geladeira : 5
indústria : 5
ponto : 5
quase : 5
menos : 4
pedir : 4
junto : 4
atípico : 4
senhor : 4
maioria : 4
pai : 4
conflito : 4
china : 4
peça : 4
doença : 4
chamar : 4
seguir : 4
importante : 4
manhã : 4
homem : 4
obrigar : 4
supremo : 4
perguntar : 4
geral : 4
corte : 4
então : 4
mulher : 4
consumo : 4
final : 4
universo : 4
baixo : 4
jornal : 4
mal : 4
uso : 4
tentar : 4
recente : 4
rejeitar : 4
apresentar : 4
emitir : 4
combate : 4
atar : 4
ontem : 4
resolver : 4
fonte : 4
evolução : 4
repentino : 4
incêndio : 4
laser : 4
contribuição : 4
avaliar : 4
alerta : 4
notícia : 4
intenso : 4
demais : 4
proposta : 4
nível : 4
mouro : 4
assunto : 4
casa : 4
saúde : 4
comprometer : 4
tentativa : 4
reação : 4
estado : 4
viagem : 4
camada : 4
participar : 4
sofrer : 4
carro : 4
pequeno : 4
completo : 4
paralisar : 4
dado : 4
pobre : 4
lá : 4
viver : 4
parar : 4
nome : 4
óxido : 4
salvar : 4
paris : 4
guerra : 4
emprego : 3
céu : 3
campeonato : 3
cedro : 3
histórico : 3
celebrar : 3
imune : 3
regional : 3
lado : 3
meteorologia : 3
folha : 3
enfrentar : 3
massa : 3
causa : 3
bater : 3
importância : 3
atlântico : 3
preocupar : 3
semana : 3
tonelada : 3
conferência : 3
organizar : 3
doente : 3
ministério : 3
tecnologia : 3
esperar : 3
descobrir : 3
químico : 3
almoço : 3
interesse : 3
formar : 3
elevar : 3
página : 3
piorar : 3
comparar : 3
galera : 3
relatório : 3
aguardar : 3
oceano : 3
divulgar : 3
promover : 3
ideia : 3
série : 3
talvez : 3
imunidade : 3
mãe : 3
nebuloso : 3
opinião : 3
errar : 3
evitar : 3
pelar : 3
internacional : 3
conseguir : 3
mês : 3
merda : 3
educar : 3
intensificar : 3
texto : 3
impulsionar : 3
único : 3
mentira : 3
ciclo : 3
empresarial : 3
mata : 3
avanço : 3
variar : 3
inovar : 3
poluir : 3
transporte : 3
papel : 3
morrer : 3
seriar : 3
sustentar : 3
fato : 3
reflexão : 3
carvão : 3
mover : 3
moral : 3
valer : 3
ajudar : 3
desnutrir : 3
linha : 3
jogar : 3
acesso : 3
organismo : 3
urso : 3
moço : 3
rede : 3
contar : 3
render : 3
poluente : 3
criar : 3
cair : 3
modelo : 3
impressão : 3
furacão : 3
corrente : 3
representar : 3
rabo : 3
comprovar : 3
moura : 3
matéria : 3
até : 3
imagem : 3
julho : 3
incentivar : 3
árvore : 3
situação : 3
celular : 3
primeiro : 3
situar : 3
contestar : 3
fim : 3
aula : 3
humanos : 3
encontrar : 3
avisar : 3
segurança : 3
feliz : 3
sentir : 3
foto : 3
peixe : 3
científico : 3
burro : 3
sol : 3
ocorrer : 3
basear : 3
seca : 3
nebulosidade : 3
pé : 3
lugar : 3
ligação : 3
nitrogênio : 3
amigo : 3
funcionar : 3
resumir : 3
verdade : 3
tirar : 3
filho : 3
amor : 3
tanto : 3
movimento : 3
certo : 3
plástico : 3
aproximadamente : 3
causador : 3
empresa : 3
milenar : 3
estadual : 2
latino : 2
guarda : 2
revolução : 2
abordagem : 2
interessante : 2
urbano : 2
americano : 2
justificar : 2
sala : 2
tarde : 2
gol : 2
multiplicar : 2
puxar : 2
duplicar : 2
mente : 2
inteligente : 2
presidência : 2
imigrante : 2
acionar : 2
pergunta : 2
noite : 2
inferno : 2
ozônio : 2
bobagem : 2
reportagem : 2
proporção : 2
quantitativo : 2
verde : 2
inscrição : 2
injeção : 2
combinar : 2
lei : 2
novidade : 2
coordenar : 2
coletar : 2
pessoal : 2
produzir : 2
pena : 2
ridículo : 2
benefício : 2
filipino : 2
anfíbio : 2
conta : 2
gênero : 2
escala : 2
confirmar : 2
promoção : 2
solução : 2
amanhã : 2
vergonha : 2
química : 2
hídrico : 2
solar : 2
adequar : 2
centro : 2
convencer : 2
pilha : 2
ameaça : 2
desafio : 2
apoiar : 2
esforço : 2
lua : 2
criticar : 2
crise : 2
serra : 2
período : 2
espinha : 2
leste : 2
rosácea : 2
carregar : 2
documentário : 2
comer : 2
interior : 2
religião : 2
nunca : 2
cerrado : 2
apenas : 2
beneficiar : 2
conselho : 2
civilizar : 2
santo : 2
solo : 2
triste : 2
peculiar : 2
ritmo : 2
quântico : 2
veículo : 2
inteligência : 2
apaixonar : 2
prevenção : 2
mar : 2
increr : 2
condição : 2
industrializar : 2
lista : 2
inevitável : 2
organização : 2
proteger : 2
mesa : 2
miúdo : 2
ganhar : 2
sentido : 2
sincero : 2
gestão : 2
médio : 2
incluir : 2
observar : 2
guia : 2
fossar : 2
indígena : 2
artificial : 2
atingir : 2
humor : 2
provavelmente : 2
vacina : 2
responder : 2
natal : 2
universidade : 2
agenda : 2
estatal : 2
número : 2
olho : 2
