id;texto
"1044891941689839618"; "gestão de risco em actividades de montanha: aquecimento global, novos paradigmas e desafios"
"1036453418565619712"; "uma pena não terem sido queimados os estudos da terra plana, templários na américa, nazismo de esquerda, negacionismo do aquecimento global, anti vacina outras peripécias do neoconservadorismo brasileiro"
"1039987965789958145"; "@gazetadopovo @mundo_gazeta que aquecimento global???"
"1038784917868564486"; "você reclamam do aborto, mas já pensaram na merda que vai ser pro teu filho viver nesse mundo??? fome falta de água superpopulação doenças guerras desmatamento poluição aquecimento global homofobia machismo racismo miséria latrocínios roubos pra que filho num mundo desses???"
"1035958308010635264"; "ooooo cacetaaaaa vem meteoro, eu aguento vcs, eu aguento violência, eu aguento essa economia de merda, mas insetos não!!!!!! kkkkkkkkkk"
"1045294595783954432"; "poucos países fazem sua parte para conter aquecimento global, revela estudo https://t.co/1sd5v5ijwe"
"1042718507241230337"; "vou chegar 10h naaula pois nao sei qroupa colocar perante a mudança climática"
"1044092910302572544"; "estudos indicam: surpreendentemente açaí contribui com o efeito estufa."
"1040788740040470528"; "eu realmente gostaria de fatos concretos sobre o antes e o depois dos últimos 50 anos em termos de aquecimento global. na suíça, até a neve está comprovadamente acabando"
"1045080750259884033"; "@sound3vision venho falando isso já tem um tempo, desde que ele acusou a farsa do aquecimento global afinal fazia o dia mais frio do ano"
"1046557281964437504"; "prova sólida via @uolnoticias @uol"
"1042120532949389312"; "derretimento do permafrost ameaça plano para reduzir aquecimento global, diz estudo @uol ,mkjkmnmm"
"1040725551365980161"; "eu realmente não esperaria nada menos de alguém que fala que o aquecimento global não existe"
"1044987507723653121"; "é muito engraçado pensar que tem gente que nao acredita em aquecimento global burro do caralho vai estudar porra"
"1044158423946878977"; "previsões ‘infernais’ aparecem em vídeo sobre os perigos do aquecimento global via @portalmiejp"
"1042305745520418816"; "e tem uma estimativa de que em 2050 a ilha esteja completamente submersa por causa do aquecimento global. gente! a gente muito tem que reduzir a nossa pegada de carbono"
"1037796509176287233"; "bem vindo ao século xxi, onde existe um efeito estufa de ódio gratuito e um desmatamento de bondade, vivemos em um mundo onde não é só o planeta que precisa de salvação, mas sim a humanidade."
"1039817829858598913"; "o que achas sobre o aquecimento global — culpa nossa"
"1039254578087309319"; "@france24_en mas, o aquecimento global existe?"
"1041294513992597504"; "@glcampos_ é o aquecimento global @anapaulavolei ?"
"1039486996576530432"; "conflitos e mudança climática aumentaram a fome no mundo, diz onu https://t.co/ozqrswfudw"
"1036748243739262976"; "aquecimento global vai estimular crescimento de insetos e pragas, diz estudo."
"1044947709629739009"; "aquecimento global pode modificar eixo de rotação da terra, aponta estudo da nasa"
"1044763331658231808"; "essa mudança climática ta acabando comigo"
"1042766076080267266"; "atenção! mudança climática à vista. prepare-se! para curitiba e região metropolitana. :light rain with thunder"
"1043468567184850946"; "@anarehbein realmente o aquecimento global não existe..palmas está cada dia mais quente por culpa de outra coisa"
"1045691791557763072"; "com aquecimento global, furacões devem ser mais frequentes, diz estudo via @uolnoticias @uol"
"1037811101570924544"; "tem uma mina aqui em um grupo de whatsapp de metaleiros de quem estou desenvolvendo uma birra cada vez maior ela é tumpminion, bolsominion, faz piada racista, e negacionista do aquecimento global. puta merda, odeio julgar as pessoas mas ela eu julgo muito, não consigo."
"1037413335090819078"; "a faculdade do porto vai ter uma conferência de gajos que negam o aquecimento global e os grunhos conservadores já se masturbaram com a notícia e acham que o aquecimento global vai ser desmascarado mas e quando alguém dá provas do aquecimento global? nesse caso é fake news ?"
"1046550913933021186"; "mas vocês ainda usam o termo 'aquecimento global'?"
